id	submitdate	lastpage	startlanguage	seed	startdate	datestamp	ipaddr	refurl	ProlificID	Gender	Age[SQ001]	SuperiorEducation[SQ001]	Instructions	Collaboration	Monitoring	CollaboratorAI	Taining1	Training2	Training3[SQ001]	Training3[SQ002]	Training3[SQ003]	Training4[SQ001]	Training5	Training50	Training6	Training7[SQ001]	Training7[SQ002]	Training7[SQ003]	Training8[SQ001]	Training9	Training91	Training10	Training11[SQ001]	Training11[SQ002]	Training11[SQ003]	Training12[SQ001]	Feedback1	randnumber1	Condition101	Condition001	Condition1011	Condition0010	Scenario2	Slider3[SQ001]	Slider3[SQ002]	Slider3[SQ003]	Slider4[SQ001]	randnumber2	Condition102	Condition002	Condition1021	Condition0020	Scenario3	Slider5[SQ001]	Slider5[SQ002]	Slider5[SQ003]	Slider6[SQ001]	randnumber3	Condition103	Condition003	Condition1031	Condition0030	Scenario4	Slider7[SQ001]	Slider7[SQ002]	Slider7[SQ003]	Slider8[SQ001]	randnumber4	Condition104	Condition004	Condition1041	Condition0040	Scenario5	Slider9[SQ001]	Slider9[SQ002]	Slider9[SQ003]	Slider10[SQ001]	randnumber5	Condition105	Condition005	Condition1051	Condition0050	Scenario6	Slider11[SQ001]	Slider11[SQ002]	Slider11[SQ003]	Slider12[SQ001]	CQ11	CQ12	randnumber6	Condition106	Condition006	Condition1061	Condition0060	Scenario7	Slider13[SQ001]	Slider13[SQ002]	Slider13[SQ003]	Slider14[SQ001]	randnumber7	Condition107	Condition007	Condition1071	Condition0070	Scenario8	Slider15[SQ001]	Slider15[SQ002]	Slider15[SQ003]	Slider16[SQ001]	randnumber8	Condition108	Condition008	Condition1081	Condition0080	Scenario9	Slider17[SQ001]	Slider17[SQ002]	Slider17[SQ003]	Slider18[SQ001]	randnumber9	Condition109	Condition009	Condition1091	Condition0090	Scenario10	Slider19[SQ001]	Slider19[SQ002]	Slider19[SQ003]	Slider20[SQ001]	randnumber10	Condition110	Condition010	Condition1101	Condition0100	Scenario11	Slider21[SQ001]	Slider21[SQ002]	Slider21[SQ003]	Slider22[SQ001]	CQ21	CQ22	randnumber11	Condition111	Condition011	Condition1111	Condition0110	Scenario12	Slider23[SQ001]	Slider23[SQ002]	Slider23[SQ003]	Slider24[SQ001]	randnumber12	Condition112	Condition012	Condition1121	Condition0120	Scenario13	Slider25[SQ001]	Slider25[SQ002]	Slider25[SQ003]	Slider26[SQ001]	randnumber13	Condition113	Condition013	Condition1131	Condition0130	Scenario14	Slider27[SQ001]	Slider27[SQ002]	Slider27[SQ003]	Slider28[SQ001]	randnumber14	Condition114	Condition014	Condition1141	Condition0140	Scenario15	Slider29[SQ001]	Slider29[SQ002]	Slider29[SQ003]	Slider30[SQ001]	randnumber16	Condition116	Condition016	Condition1161	Condition0160	Scenario17	Slider33[SQ001]	Slider33[SQ002]	Slider33[SQ003]	Slider34[SQ001]	CQ31	CQ32	randnumber20	Condition120	Condition020	Condition0200	Condition1201	Scenario21	Slider41[SQ001]	Slider41[SQ002]	Slider41[SQ003]	Slider42[SQ001]	randnumber21	Condition121	Condition021	Condition0210	Condition1211	Scenario22	Slider43[SQ001]	Slider43[SQ002]	Slider43[SQ003]	Slider44[SQ001]	randnumber22	Condition122	Condition022	Condition0220	Condition1221	Scenario23	Slider45[SQ001]	Slider45[SQ002]	Slider45[SQ003]	Slider46[SQ001]	randnumber23	Condition123	Condition023	Condition0230	Condition1231	Scenario24	Slider47[SQ001]	Slider47[SQ002]	Slider47[SQ003]	Slider48[SQ001]	randnumber25	Condition125	Condition025	Condition0250	Condition1251	Scenario26	Slider51[SQ001]	Slider51[SQ002]	Slider51[SQ003]	Slider52[SQ001]	Feedback2	interviewtime	groupTime30047	ProlificIDTime	groupTime30045	GenderTime	groupTime30046	AgeTime	groupTime30048	SuperiorEducationTime	groupTime29971	InstructionsTime	groupTime29972	CollaborationTime	MonitoringTime	CollaboratorAITime	groupTime29969	Taining1Time	groupTime29977	Training2Time	groupTime29978	Training3Time	Training4Time	groupTime29979	Training5Time	groupTime29970	Training50Time	Training6Time	groupTime29980	Training7Time	Training8Time	groupTime29981	Training9Time	groupTime29982	Training91Time	Training10Time	groupTime29983	Training11Time	Training12Time	groupTime29984	Feedback1Time	groupTime29975	randnumber1Time	Condition101Time	Condition001Time	groupTime29985	Condition1011Time	Condition0010Time	Scenario2Time	groupTime29986	Slider3Time	Slider4Time	groupTime29987	randnumber2Time	Condition102Time	Condition002Time	groupTime29988	Condition1021Time	Condition0020Time	Scenario3Time	groupTime29989	Slider5Time	Slider6Time	groupTime29990	randnumber3Time	Condition103Time	Condition003Time	groupTime29991	Condition1031Time	Condition0030Time	Scenario4Time	groupTime29992	Slider7Time	Slider8Time	groupTime29993	randnumber4Time	Condition104Time	Condition004Time	groupTime29994	Condition1041Time	Condition0040Time	Scenario5Time	groupTime29995	Slider9Time	Slider10Time	groupTime29996	randnumber5Time	Condition105Time	Condition005Time	groupTime29997	Condition1051Time	Condition0050Time	Scenario6Time	groupTime29998	Slider11Time	Slider12Time	groupTime30044	CQ11Time	CQ12Time	groupTime29999	randnumber6Time	Condition106Time	Condition006Time	groupTime30000	Condition1061Time	Condition0060Time	Scenario7Time	groupTime30001	Slider13Time	Slider14Time	groupTime30002	randnumber7Time	Condition107Time	Condition007Time	groupTime30003	Condition1071Time	Condition0070Time	Scenario8Time	groupTime30004	Slider15Time	Slider16Time	groupTime30005	randnumber8Time	Condition108Time	Condition008Time	groupTime30006	Condition1081Time	Condition0080Time	Scenario9Time	groupTime30007	Slider17Time	Slider18Time	groupTime30008	randnumber9Time	Condition109Time	Condition009Time	groupTime30009	Condition1091Time	Condition0090Time	Scenario10Time	groupTime30010	Slider19Time	Slider20Time	groupTime30011	randnumber10Time	Condition110Time	Condition010Time	groupTime30012	Condition1101Time	Condition0100Time	Scenario11Time	groupTime30013	Slider21Time	Slider22Time	groupTime30043	CQ21Time	CQ22Time	groupTime30014	randnumber11Time	Condition111Time	Condition011Time	groupTime30015	Condition1111Time	Condition0110Time	Scenario12Time	groupTime30016	Slider23Time	Slider24Time	groupTime30017	randnumber12Time	Condition112Time	Condition012Time	groupTime30018	Condition1121Time	Condition0120Time	Scenario13Time	groupTime30019	Slider25Time	Slider26Time	groupTime30020	randnumber13Time	Condition113Time	Condition013Time	groupTime30021	Condition1131Time	Condition0130Time	Scenario14Time	groupTime30022	Slider27Time	Slider28Time	groupTime30023	randnumber14Time	Condition114Time	Condition014Time	groupTime30024	Condition1141Time	Condition0140Time	Scenario15Time	groupTime30025	Slider29Time	Slider30Time	groupTime30029	randnumber16Time	Condition116Time	Condition016Time	groupTime30030	Condition1161Time	Condition0160Time	Scenario17Time	groupTime30031	Slider33Time	Slider34Time	groupTime30042	CQ31Time	CQ32Time	groupTime30049	randnumber20Time	Condition120Time	Condition020Time	groupTime30050	Condition0200Time	Condition1201Time	Scenario21Time	groupTime30051	Slider42Time	Slider41Time	groupTime30052	randnumber21Time	Condition121Time	Condition021Time	groupTime30053	Condition0210Time	Condition1211Time	Scenario22Time	groupTime30054	Slider43Time	Slider44Time	groupTime30055	randnumber22Time	Condition122Time	Condition022Time	groupTime30056	Condition0220Time	Condition1221Time	Scenario23Time	groupTime30057	Slider45Time	Slider46Time	groupTime30058	randnumber23Time	Condition123Time	Condition023Time	groupTime30059	Condition0230Time	Condition1231Time	Scenario24Time	groupTime30060	Slider47Time	Slider48Time	groupTime30064	randnumber25Time	Condition125Time	Condition025Time	groupTime30065	Condition0250Time	Condition1251Time	Scenario26Time	groupTime30066	Slider51Time	Slider52Time	groupTime30041	Feedback2Time
225	2022-04-14 10:54:06	80	en	1775952964	2022-04-14 09:01:42	2022-04-14 10:54:06	81.157.246.87		5c17c149f596b100011ca8b8	Female	34	9		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			60	75	50	90				60	75	90	40				58	45	62	70	A bit difficult when it came to determining if it is permissible or impermissible, i think an example of judgement is need too.	1						80	25	30	40	2						87	93	87	15	2						10	10	20	93	2						65	30	40	70	1						69	55	50	60	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						85	95	75	20	1						55	75	25	14	2						50	35	70	50	1						35	90	20	15	1						30	90	30	30	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						58	84	55	71	1						100	96	97	90	1						70	60	50	90	2						45	70	43	63	2						75	65	60	55	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						19	51	8	90	2						90	40	85	60	1						50	16	24	65	2						55	44	85	30	2						22	40	23	60	I think the instructions were clear but it was a bit difficult to follow particularly determining the conventionality or permissibility.	6781,64	10,84		7,17		8,27		15,27		271,66		51,37				74,5		309,35		384,05			119,39		145,31			403,57			14,4		40,03			1238,87			227,61		91,91				42,83				26,19			15,94				100,56				24,31			72,24				40,49				26			12,57				47,07				26,96			13,92				58,79				109,07			206,25			8,37				71,83				20,1			13,68				126,64				35,77			50,63				36,98				25,83			8,38				135,98				26,85			8,19				129,52				38,56			27,75			7,79				44,34				24,28			9,16				39,7				63,79			20,88				118,2				22,67			13,4				323,01				22,56			157,62				95,24				20,51			31,33			7,29				160,31				17,93			9,37				55,01				28,1			15,86				33,16				38,76			14,78				61,73				92,39			7,82				147,77				17,71			57,35	
229	2022-04-14 09:45:16	80	en	62843167	2022-04-14 09:17:29	2022-04-14 09:45:16	86.133.131.222		563fc664074be600055e9677	Female	33	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			66	32	75	80				88	89	89	11				87	13	82	93		2						64	66	65	92	1						88	86	88	99	1						89	10	19	100	1						87	6	26	98	2						67	16	66	20	FALSE	Rules for preserving the connection between words and what they stand for	2						73	20	73	22	1						28	25	27	25	2						73	24	24	23	2						73	92	74	95	2						62	40	37	87	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						28	94	29	96	2						76	24	65	17	2						77	80	28	7	1						39	56	60	93	1						87	15	88	93	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						63	67	39	68	2						34	75	36	35	2						36	17	81	83	2						69	28	32	23	2						36	75	84	76		1702,28	7,06		3,42		4,88		4,81		63,91		12,41				27,01		15,3		25,39			20,32		33,02			50,94			7,11		32,4			42,35			4,72		7,73				33,03				14,59			7,87				33,38				10,57			7,81				32,63				12,88			7,85				31,99				11,88			7,28				32,79				15,37			47,5			7,81				32,29				19,56			7,63				32,48				17,36			7,54				32,85				13,11			7,72				35,01				12,63			7,33				31,92				11,77			18,28			7,34				48,76				11,41			7,28				33,91				9,09			12,1				32,29				12,13			7,09				32,75				13,44			15,63				32,76				9,22			15,93			6,94				32,87				77,66			18,25				41,06				34,58			9,12				32,13				23,56			50,36				32,41				16,06			9,78				35,72				10,34			4,82	
230	2022-04-14 09:46:43	80	en	1078371294	2022-04-14 09:18:01	2022-04-14 09:46:43	213.134.172.125		60bf28df4926a8b6391df575	Male	20	10		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			76	88	70	99				76	73	43	1				95	96	94	99		2						97	96	95	75	1						82	90	81	100	1						68	29	40	91	1						77	100	75	96	1						75	76	79	84	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						44	43	65	78	2						76	92	92	85	2						90	73	73	85	2						31	33	78	100	2						75	70	85	90	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						9	24	36	17	2						75	36	80	27	2						75	75	86	86	1						88	78	75	78	1						59	84	59	80	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						32	80	33	68	1						99	97	98	100	2						65	67	75	78	2						80	66	68	67	2						39	69	39	32		1751,72	5,01		3,79		6,81		3,86		65,29		15,77				55,15		10,99		16,13			61,11		33,23			12,2			7,82		39,15			7,55			10,99		7,89				43,33				9,03			6,92				35,37				9,83			8,76				34,51				10,3			8,59				39,28				11,08			7,23				41,42				8,04			81,53			67,67				39,24				8,23			17,79				33,29				8,12			11,32				35,03				17,07			7,06				32,79				10,38			8,59				32,67				9,87			25,08			7,32				45,63				11,57			9,58				31,85				7,28			17,84				35,05				8,01			7,01				33,36				11,49			36,87				38,97				8,31			7,1			6,96				32,19				10,74			30,62				39,27				9,05			7,12				33,29				7,09			16,04				63,4				15,16			24,4				40,7				9,9			6,39	
231	2022-04-14 10:21:39	80	en	392466998	2022-04-14 09:34:57	2022-04-14 10:21:39	45.149.183.157		60892fe702789a871ccd8913	Male	25	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				100	100	100	0				70	100	100	100		2						100	15	43	100	2						100	54	100	5	1						100	100	100	100	2						35	100	90	80	1						100	100	38	5	TRUE	Rules for preserving the connection between words and what they stand for	1						90	70	85	100	2						100	73	93	70	1						100	0	100	100	1						0	100	100	100	1						19	5	38	100	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						100	85	86	94	2						19	100	41	15	2						100	100	100	100	1						100	85	30	5	2						88	61	68	35	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						100	91	70	36	2						100	45	65	71	2						0	90	100	11	1						95	32	45	37	2						100	100	48	100		2840,11	12,78		5,07		6,24		19,06		154,75		27,24				46,23		34,67		74,2			13,9		33			244,72			7,89		67,96			33,26			26,9		7,85				58,61				17,23			7,22				72,86				28,62			8,63				73,41				9,94			50,59				71,4				41,7			16,81				48,41				22,7			52,3			7,72				68,52				21,47			7,73				62,62				33,62			7,6				42,67				13,26			7,55				56,24				12,18			7,89				38,77				14,3			38,23			7,33				137,55				17,13			7,57				67				17,36			7,33				32,94				12,76			7,85				91,23				20,27			7,29				52,02				32,97			19,04			6,75				36,44				17,09			7,19				65,28				14,88			7,51				56,38				68,03			7,4				71,12				22,22			8,4				55,93				17,81			3,52	
233	2022-04-14 10:59:37	80	en	586470532	2022-04-14 09:40:43	2022-04-14 10:59:37	2.124.49.92		5a051341ff266c0001d1f915	Female	35	0		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system										2	56	0	100				82	85	94	96	Very clear, if anything a bit too thorough really!  ??	1						92	4	93	66	2						44	6	38	42	2						95	100	97	96	2						7	2	16	91	1						88	0	90	100	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						7	0	65	9	1						84	0	93	4	2						19	17	35	94	1						85	5	73	4	1						19	2	55	1	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						40	18	18	24	2						97	82	100	0	2						91	74	85	8	1						31	65	22	41	2						100	100	84	0	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						96	88	90	5	2						75	3	84	100	2						3	0	0	100	2						35	67	88	56	2						98	94	100	0	"I didn't think it was really completely clear whether you wanted us to decide whether the statement was factually accurate or not, or whether the use of 'this' or 'that' was appropriate in the situation. I also felt that it was unnecessary and not actually helpful if you wanted good answers, to decide for some reason that rather than give a reminder/summary of your definitions for each part of the question (which were not quite the way I would have understood the short versions to have meant, so could have done with actually having a helpful reminder at some points) you would try and catch people out if they hadn't memorised them on first reading - unless this was secretly nothing to do with the stated object and was in fact a memory test, it seems pointless and counter-productive?
As far as the numerous 'attention checks', I don't actually believe the way they were done was at all within the rules Prolific has for their usage, I suggest you check the researcher guides about that."	4764,75	5,99		3,4		7,14		4,9		127,61		83,37				20,96		22,61		34,29			23,04		32,45			176,05			7,28		32,02			47,22			147,48		7,32				71,96				49,78			7,69				53,41				60,98			6,84				89,6				36,93			6,7				42,09				37,57			11,11				33,25				75,78			25,66			8,92				47,27				121,12			7,07				82,17				45,57			7,73				36,99				70,15			19,74				211,98				42,98			21,46				45,48				28,68			39,9			13,72				37,03				103,58			7,6				55,25				43,4			7,52				35,8				56,86			14,35				33,25				120,24			8,8				255,89				20,95			23,12			7,37				32,52				41,82			12,04				56,21				78,02			6,85				32,03				28,75			7,38				64,31				48,2			17,39				105,82				19,56			1139,43	
234	2022-04-14 12:03:43	80	en	1085107823	2022-04-14 11:27:16	2022-04-14 12:03:43	86.189.185.69		5df15288b1fb0506c5fc6afb	Female	33	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system										100	70	100	0				74	12	90	100	training phase was easy to understand but elvis example was slightly confusing	1						90	95	100	11	2						85	76	9	67	2						37	20	67	71	1						90	89	19	9	1						8	0	84	99	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						61	15	100	100	2						11	41	44	86	1						27	53	10	15	1						15	11	7	3	2						60	89	81	91	TRUE	Rules for preserving the connection between words and what they stand for	2						63	82	47	94	1						71	82	73	74	2						83	95	6	96	2						10	60	83	14	1						27	15	11	81	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	1						14	65	5	5	2						12	17	2	98	1						96	96	25	6	2						88	92	27	73	1						2	67	55	66	I thought I understood the meanings of conventional and permissable but after reading the quite complex scenarios I am not 100% confident	2228,74	11,32		4,17		7,02		7,14		66,98		25,69				100,07		26,74		35,01			21,7		34,79			211,57			9,36		32,67			29,39			29,71		9,83				33,5				17,84			8,11				33,38				22,27			7,42				33,25				56,58			8,2				34,02				21,74			7,53				36,09				14,31			64,15			6,97				39,69				22,24			9,23				41,69				23,86			16,91				32,75				15,8			7,65				32,86				26,19			8,53				32,99				15,94			28,12			7,6				33,17				18,51			14,52				71,83				17,01			9,33				40,59				10,91			10,74				68,89				27,85			9,76				33,59				21,85			13,17			7,95				32,65				25,3			9,68				100,7				18,94			7,82				36,13				12,4			7,41				34,74				18,83			8,39				32,08				13,84			29,59	
236	2022-04-14 12:00:57	80	en	1032013004	2022-04-14 11:27:25	2022-04-14 12:00:57	82.43.40.11		61570025bf9e3875244786c5	Female	24	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			93	9	84	96				34	1	3	99				86	1	87	98		1						1	1	19	24	2						27	2	30	99	2						25	75	77	78	1						88	75	86	95	2						27	1	2	100	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						38	5	13	100	1						1	1	83	19	1						95	1	82	50	1						24	73	12	6	2						86	99	82	99	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						77	1	0	99	2						80	80	80	100	2						55	11	5	77	1						43	97	3	14	1						20	2	97	2	TRUE	Rules for preserving the connection between words and what they stand for	2						90	12	85	11	1						98	99	51	86	1						82	83	2	80	1						75	89	11	79	1						25	1	84	1		2054,17	6,4		5,78		7,88		9,75		89,67		25,5				33,74		24,43		42,58			33,48		32,83			62,72			8,12		32,42			17,56			9,84		8,12				35,44				10			7,27				37,18				11,73			7,79				32,47				15,66			133,76				32,44				18,05			6,71				36,57				17,25			44,89			13,14				38,34				19,57			12,79				34,01				14,72			9,51				32,18				13,42			21,93				33,91				25,65			18,26				35,15				21,92			43,79			9,84				33,11				11,58			8,55				39,84				21,18			18,29				32,89				14,79			8,27				44,09				17,52			8,43				154,54				16,86			43,84			15,68				33,17				12,66			9,72				36,47				10,68			8,88				32,89				18,67			7,67				33,31				10,98			6,66				33,62				9,48			3,69	
241	2022-04-14 12:14:39	80	en	1616181117	2022-04-14 11:28:40	2022-04-14 12:14:39	31.185.147.63		55057a56fdf99b5b566a70bb	Female	28	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				92	90	0	100				88	38	100	100	Instructions would be clearer with simpler, plainer language.	2						100	100	100	0	2						80	36	95	11	2						79	88	77	12	2						77	40	24	66	2						17	8	86	38	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						28	32	20	61	2						19	0	38	93	1						99	50	100	91	2						16	0	67	68	2						28	18	13	62	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						78	0	20	44	1						29	55	13	38	1						30	5	69	68	2						65	13	100	0	1						56	100	82	75	TRUE	Rules for preserving the connection between words and what they stand for	1						36	58	59	65	2						80	90	74	67	2						100	100	100	0	1						87	100	100	100	1						42	11	7	79	The language of these questions lacked clarity and simplicity, and some were wordier than they needed to be. Overall I found some of the scenarios hard to understand fully on first read, e.g. the chicken and the egg philosophy example.	2797,36	5,35		3,87		5,55		16,69		173,72		65,22				27,91		21,35		36,08			30,69		33,16			138,47			11,65		39,31			50,65			67,36		8,84				35,76				27,02			11,22				66,76				32,88			8,02				32,65				36,72			8,73				42,74				43,46			18,13				41,21				30,65			78,37			14,91				52,37				59,2			7,42				53,43				31,51			7,68				48,37				28,57			8,11				62,85				27,23			24,33				33,88				22,83			115,45			8,76				35,03				36,6			9,08				49,09				38,24			7,31				40,2				30,21			8,05				47,03				18,7			15,87				35,31				27,33			53,17			7,56				32,51				29,2			8,2				51,29				28,16			7,86				33,48				14,29			7,92				32,93				16,25			8,76				75,25				29,72			105,67	
243	2022-04-14 13:09:19	80	en	1724269150	2022-04-14 11:30:52	2022-04-14 13:09:19	102.65.195.176		6015801ce68e22652f8b0b97	Female	28	3		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system										100	100	100	99				99	80	98	99		1						1	0	93	91	2						0	0	0	0	2						20	77	93	86	1						1	4	10	0	1						30	15	80	98	TRUE	Rules for preserving the connection between words and what they stand for	2						98	98	100	99	2						98	9	99	97	1						99	77	89	62	1						99	69	96	100	2						98	1	95	0	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						3	87	25	0	2						50	22	69	32	1						21	21	95	99	2						0	13	11	99	1						92	93	88	0	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						99	50	65	100	2						2	29	24	28	1						97	50	94	100	2						69	96	79	0	1						6	28	41	99		5941,84	11,9		9,24		10,53		70,84		110,41		259,51				59,41		53,13		544,66			102,57		58,26			846,26			18,47		96,35			177,93			39,81		21,18				35,5				181,43			12,39				33,71				87,64			10,2				49,89				213,89			8,07				211,75				86,08			7,3				34,3				254,51			76,55			13,49				54,37				77,31			7,74				53,14				70,32			7,33				37,21				135,76			7,98				48,52				84,28			8,07				41,04				195,37			86,39			8,49				48,34				112,38			8,2				44,05				65,52			10,84				44,39				43,14			7,19				42,19				49,09			8,45				34,37				60,18			47,32			8,33				39,21				59,68			14,28				34,96				55,07			11,48				39,74				66,44			9,71				38,05				77,84			12,46				33,79				69,5			15,17	
244	2022-04-14 12:07:41	80	en	284111112	2022-04-14 11:32:37	2022-04-14 12:07:41	88.97.99.156		5f0b4c408bf3692972604ad0	Male	26	4		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				0	100	0	100				25	90	75	85		1						100	100	100	100	2						100	100	100	5	1						100	5	100	100	1						100	100	100	100	1						100	75	20	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						35	100	60	85	1						95	90	95	100	2						30	100	25	70	2						85	85	90	25	1						100	90	100	100	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						5	20	10	95	1						100	100	100	100	2						85	100	80	40	2						70	75	60	65	2						25	85	40	90	FALSE	Rules for preserving the connection between words and what they stand for	2						40	10	20	95	2						15	95	10	90	1						25	75	20	30	1						40	90	60	60	2						10	20	5	95		2137,55	10,24		5,26		9,09		11,84		64,22		32,98				25,61		24,98		38,19			28,22		42,57			131,06			9,64		34,59			37,05			14,33		29,26				33,22				30,45			7,61				33,49				17,61			10,21				44,54				21,84			8,17				60,11				19,79			8,11				44,66				28,48			30,83			8,24				46,84				42,14			8,02				42,99				23,4			7,55				34,71				28,14			7,94				43,8				33,7			11,21				33,52				16,82			17,86			7,86				32,18				19,85			8,05				32,7				9,49			8,43				34,05				21,17			7,49				49,25				31,18			7,4				35,29				24,43			24,37			17,39				32,24				27,34			7,47				74,34				25,76			8,11				45,61				27,77			9,85				34,13				19,04			7,2				51,49				31,79			9,7	
245	2022-04-14 12:17:57	80	en	1095751786	2022-04-14 11:33:22	2022-04-14 12:17:57	176.254.25.160		5e9acf727a43c80009bab5bf	Male	33	2		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			100	100	100	100				31	24	70	83				100	100	100	100	Some sentences in this text does read well. That causes confusion.	2						76	75	85	30	2						100	22	90	19	2						100	89	100	0	1						100	0	100	100	2						30	22	100	49	FALSE	Rules governing how to communicate with others to ensure clarity and understanding	2						15	0	89	21	2						29	32	100	0	2						0	51	90	0	1						100	22	100	100	2						5	90	100	15	FALSE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	1						20	19	100	100	1						100	87	100	100	1						100	100	100	100	1						82	84	100	20	1						100	19	100	100	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	1						99	83	98	100	2						14	3	96	1	2						98	85	99	1	2						100	81	99	0	1						100	99	100	99	The format is bizarre	2711,94	22,81		5,85		8,03		17,37		64,63		33,15				18,14		10,46		45,08			29,23		35,65			166,8			12,21		34,48			98,3			51,59		9,44				86				27,67			15,43				46,7				17,59			19,23				46,56				18,57			13,18				63,35				24,09			22,43				35,14				38,72			19,92			11,32				44,69				33,78			11,73				64,67				40			9,4				43				36,38			11,56				35,16				16,29			9,67				52,68				32,66			24,23			11,53				52,93				40,08			11,81				39,47				18,01			8,71				36,05				29,35			8,56				42,24				48,1			8,83				99,53				24,83			62,74			13,83				36,56				15,72			38,7				40,12				28,81			35,89				48,51				15,38			38,67				34,34				16,56			9,05				49,04				19,14			93,83	
248	2022-04-14 12:02:24	80	en	575058027	2022-04-14 11:37:23	2022-04-14 12:02:24	46.208.84.234		5889b8527f238e000133bacb	Male	28	5		The Faculty of Applied Linguistics at the University of Warsaw	True or false	An AI system			78	23	80	86				65	15	31	30				59	72	71	27		1						92	88	92	91	1						90	82	87	100	2						27	10	69	8	1						79	77	81	85	1						24	79	44	11	TRUE	Rules governing how to communicate with others to ensure clarity and understanding	2						24	25	53	0	2						86	97	93	0	1						79	77	79	91	1						95	81	85	100	1						74	83	86	100	TRUE	Type of meaning determined by what the speaker wishes to talk about and not necessarily by what she indicated in practice	2						66	12	36	50	2						78	83	79	10	2						37	90	57	95	1						73	23	61	53	1						30	41	69	68	TRUE	Rules for preserving the connection between words and what they stand for	2						81	25	71	53	1						42	24	68	75	1						92	95	74	100	1						35	18	46	22	2						42	31	45	85		1535,28	8,29		3,1		59,74		14,31		63,66		24,86				22,23		3,61		14,31			16,53		34,72			23,7			7,33		32,95			12,65			5,96		6,95				32,18				12,88			9,79				35,87				7,96			7,4				46,68				9,53			9,17				43,02				9,86			8,89				31,46				12,54			27,55			15,36				35,01				17,35			10,03				32,62				19,42			20,62				31,94				8,7			9,05				32,26				7,74			7,8				33,42				8,53			14,38			9,25				31,69				10,72			7,73				31,93				11,65			7,1				32,75				9,31			15,02				32,56				12,01			9,16				37,36				10,51			18,04			8,5				38,03				11,56			11,94				35,43				9,45			8,39				32,36				8,65			8,42				47,27				11,54			8,64				32,07				8,66			3,67	
